2023-07-07,17:58:34.030388,ETH-USDT,SELL,0.009,1869.27,limit_limit_gtc,7480d8a9-fe2b-45f6-9371-0f58586e8703
2023-07-08,00:36:20.635387,ETH-USDT,SELL,0.009,1861.61,limit_limit_gtc,500a9bb8-e80e-449d-a30c-9a7a65c3171f
2023-07-08,00:38:54.254971,ETH-USDT,SELL,0.009,1861.61,limit_limit_gtc,d4cbec22-03a5-42d9-8776-5573be16cdb7
